car_brand,car_model,mileage_km,engine_size_cc,transmission,fuel_type,steering_type,drive_train,no_of_seats,no_of_doors,body_type,Power Steering,Air Conditioner,Navigation,Air Bag,Anti-Lock Brake System,Fog Lights,Power Windows,Alloy Wheels,year,price(Ksh)
TOYOTA,CROWN CROSSOVER,10000.0,2400.0,Automatic Transmission,Hybrid,RHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,4883891.0
VOLVO,XC60,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,7129162.0
GENESIS,G70,2000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,6921568.0
MITSUBISHI,PAJERO SPORT 2.4 GT,90000.0,2400.0,Automatic Transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2019,5511438.0
TOYOTA,PRIUS S,37000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2020,2478875.0
LAND,ROVER RANGE ROVER SPORT 3.0 SD V6 HSE DYNAMIC AUTO 4WD EURO 6 (S/S) 5DR,52000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2017,4883891.0
PEUGEOT,208 GT,1000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,3641525.0
TOYOTA,LAND CRUISER PRADO,33000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2018,6230950.0
TOYOTA,PRIUS,32000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2686626.0
KIA,K8,23000.0,3470.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4646831.0
TOYOTA,PRIUS,35000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,2867524.0
BMW,X5,44000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,9442213.0
Renault,ALPINE A110,1000.0,1800.0,Automatic Transmission,Petrol,LHD,Other,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2022,11756154.0
LAND,ROVER RANGE ROVER,57000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,4883891.0
AUDI,A3,23000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2018,3105425.0
TOYOTA,PRIUS A,74000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2279133.0
HYUNDAI,PALISADE,17000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5619789.0
MERCEDES,C CLASS,9000.0,1999.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,8368285.0
JEEP,WRANGLER,39000.0,1995.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,6822168.0
TOYOTA,PRIUS,51000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2986396.0
TOYOTA,PRIUS,35000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,3917427.0
SUBARU,WRX STI,69000.0,2000.0,Manual Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,0,0,0,1,1,2018,4816738.0
TOYOTA,VOXY S-Z,2000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,4369516.0
TOYOTA,CROWN,58000.0,3500.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4337796.0
TOYOTA,LAND CRUISER PRADO,2000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,6375418.0
MERCEDES,GLC CLASS,38000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019,5846697.0
TOYOTA,PRIUS S,52000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,3627235.0
DAIHATSU,MIRA ES,1000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2022,2626483.0
SUZUKI,ALTO,10000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2279133.0
GENESIS,G80,6000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,7492686.0
MERCEDES,C CLASS,73000.0,1991.0,Automatic Transmission,Petrol,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017,3823176.0
GENESIS,GV80,42000.0,2996.0,Automatic Transmission,Diesel,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,7656311.0
HYUNDAI,GRANDEUR,56000.0,2359.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,4799307.0
TOYOTA,LAND CRUISER PRADO,11000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,0,2023,6230950.0
MAZDA,MAZDA3 FASTBACK,26000.0,1500.0,Manual Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2021,2431295.0
TOYOTA,LAND CRUISER PRADO,1000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,1,0,2023,5363830.0
BMW,X6,21000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,9448495.0
KIA,K9,113000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,4546018.0
TOYOTA,HARRIER,1000.0,2000.0,Automatic Transmission,Petrol,RHD,Other,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023,5641459.0
FORD,EXPLORER,38000.0,2261.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5604871.0
JEEP,WRANGLER,17000.0,1995.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,6094805.0
VOLVO,XC60,4000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,7 Seats,5 Doors,suv,1,0,0,1,0,0,1,1,2023,6375418.0
MITSUBISHI,PAJERO SPORT 2.4 GT PREMIUM 4WD,120000.0,2400.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2019,5953007.0
TOYOTA,YARIS,3000.0,1500.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2021,2264843.0
MERCEDES,CLS CLASS,63000.0,2999.0,Automatic Transmission,Hybrid,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,8718148.0
GENESIS,G80,46000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6847136.0
TOYOTA,PRIUS PHV,62000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,4883891.0
KIA,MOHAVE,54000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5639261.0
HYUNDAI,GRANDEUR,5000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,5734735.0
TOYOTA,PRIUS,37000.0,1800.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2020,2475734.0
LAND,ROVER RANGE ROVER SPORT,19000.0,2000.0,Automatic Transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2020,12155848.999999987
GENESIS,G80,89000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,6331135.0
HYUNDAI,PALISADE,41000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,6126839.0
HYUNDAI,PALISADE,25000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,6138459.0
KIA,SORENTO,5000.0,2151.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,5533266.0
FIAT,500,14000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2017,3013405.0
KIA,MOHAVE,72000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5615549.0
MERCEDES,GLC CLASS,63000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5772265.0
LEXUS,ES,94000.0,2487.0,Automatic Transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4734768.0
BMW,3 SERIES,6000.0,1995.0,Automatic Transmission,Diesel,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,6617401.0
TOYOTA,LAND CRUISER PRADO VXR V6 AWD - 7 SEATER,54000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2019,7544820.0
TOYOTA,FORTUNER 2.4 V 4WD,50000.0,2400.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2019,5780274.0
TOYOTA,COROLLA AXIO X,142000.0,1320.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,4 Doors,sedan,1,1,1,1,1,0,1,0,2017,1061051.0
KIA,MOHAVE,43000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,5692494.0
BMW,7 SERIES,32000.0,2998.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,10345293.0
BMW,X5,75000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2018,5857690.0
MERCEDES,CLA CLASS,44000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5140691.0
Renault,TWINGO,7000.0,900.0,Automatic Transmission,Petrol,RHD,2WD,4 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,1,2022,2672493.0
MERCEDES,S CLASS,56000.0,2996.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,8919304.0
TOYOTA,PRIUS,23000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2869095.0
MERCEDES,E CLASS,16000.0,1991.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,7088334.0
KIA,MOHAVE,60000.0,2959.0,Automatic Transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5758133.0
LEXUS,CT,74000.0,1800.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2394864.0
BMW,3 SERIES,15000.0,1995.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,7174543.0
SUBARU,WRX STI,10000.0,2000.0,Manual Transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5696891.0
BMW,5 SERIES,59000.0,1998.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,4740578.0
MERCEDES,E CLASS,80000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,4634426.0
TOYOTA,PRIUS,37000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,3682667.0
NISSAN,LEAF,16000.0,900.0,Automatic Transmission,Electric/Other,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,2756504.0
BMW,1 SERIES 116I STYLE,64000.0,1590.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,1,2015,804150.0
MERCEDES,S CLASS,52000.0,4300.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4883891.0
LAND,ROVER RANGE ROVER,69000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,0,0,1,0,0,1,1,2021,11208801.0
AUDI,A6,52000.0,1984.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5743529.0
TOYOTA,PRIUS Z,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,5143360.0
TOYOTA,LAND CRUISER PRADO,1000.0,2700.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,7567275.0
NISSAN,LEAF,3000.0,900.0,Automatic Transmission,Electric/Other,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022,3316316.0
MERCEDES,E CLASS,56000.0,1950.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5426014.0
MASERATI,GHIBLI,1000.0,2000.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,4 Doors,sedan,0,1,0,1,0,0,0,1,2022,8022662.0
NISSAN,NOTE,15000.0,1200.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2022,2467883.0
BMW,3 SERIES,30000.0,1998.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,5873550.0
NISSAN,NOTE X DIG-S,38000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2015,2302844.0
CHEVROLET,CAMARO,5000.0,1990.0,Automatic Transmission,Petrol,LHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2022,6435359.0
TOYOTA,HARRIER HYBRID,16000.0,2500.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,5267100.0
NISSAN,PATROL NISMO,96000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2018,8662716.0
Abarth,595,36000.0,1400.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,1,2016,2829366.0
MAZDA,DEMIO XD TOURING,84000.0,1490.0,Automatic Transmission,Diesel,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,1,2015,556671.0
TOYOTA,HARRIER,11000.0,1980.0,Automatic Transmission,Petrol,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,5332110.0
TOYOTA,86 GT,58000.0,2000.0,Manual Transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2016,3247422.0
GENESIS,G90,79000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,6704709.0
BMW,5 SERIES,65000.0,1998.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4884575.0
BMW,7 SERIES,23000.0,2998.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,11956264.0
KIA,K9,20000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,7006678.0
LAND,ROVER RANGE ROVER VELAR,66000.0,2993.0,Automatic Transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2018,4883891.0
MERCEDES,E CLASS,47000.0,1991.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2016,4681849.0
MERCEDES,GLC CLASS,115000.0,2996.0,Automatic Transmission,Petrol,LHD,4WD,4 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2019,5413466.0
SUZUKI,IGNIS,13000.0,1200.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,4883891.0
HYUNDAI,PALISADE,1000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,8108715.0
TOYOTA,PRIUS,53000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020,3127566.0
GENESIS,G90,27000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,7327490.0
LEXUS,ES,53000.0,2487.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5584143.0
BMW,X5,21000.0,2993.0,Automatic Transmission,Hybrid,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,10798639.0
KIA,K9,2000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,6820283.0
TOYOTA,PRIUS,35000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019,2827796.0
TESLA,TESLA MODEL 3,1000.0,900.0,Automatic Transmission,Electric/Other,LHD,Other,5 Seats,4 Doors,sedan,0,0,0,0,0,0,0,0,2022,8159278.0
MERCEDES,S CLASS,149000.0,4300.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2015,5660774.0
CHEVROLET,CORVETTE,1000.0,4300.0,Automatic Transmission,Petrol,RHD,Other,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2022,12155848.999999987
BMW,X6,5000.0,3000.0,Automatic Transmission,Hybrid,RHD,4WD,8 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2022,9721727.0
PORSCHE,MACAN,6000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2022,12132137.0
KIA,STINGER,45000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021,4593127.0
NISSAN,NOTE,5000.0,1200.0,Automatic Transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2021,2540745.0
BMW,X6,1000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2021,8642931.0
BMW,5 SERIES,69000.0,1995.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,4747016.0
TOYOTA,PRIUS,70000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016,2279133.0
VOLVO,XC90,22000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2018,5571581.0
HYUNDAI,GRANDEUR,2000.0,2497.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2023,4436882.0
BMW,5 SERIES,73000.0,2998.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,6130294.0
CADILLAC,ESCALADE,4000.0,4300.0,Automatic Transmission,Petrol,LHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022,12155848.999999987
LAND,ROVER DISCOVERY,1000.0,2995.0,Automatic Transmission,Hybrid,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023,12082830.0
CHRYSLER,JEEP JEEP WRANGLER UNLIMITED,1000.0,2000.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,0,1,0,1,0,0,1,1,2023,8655493.0
SUZUKI,IGNIS HYBRID MX,55000.0,1240.0,Automatic Transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,0,1,1,0,1,0,2021,1413112.0
MERCEDES,S CLASS,129000.0,2987.0,Automatic Transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017,6341028.0
KIA,SORENTO,20000.0,2497.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,5646327.0
KIA,SPORTAGE,1000.0,1598.0,Automatic Transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022,5635649.0
HONDA,CIVIC,1000.0,2000.0,Manual Transmission,Petrol,RHD,Other,5 Seats,5 Doors,sedan,1,1,0,1,0,0,1,1,2023,7246934.0
MERCEDES,S CLASS,139000.0,3982.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,8420576.0
BMW,X5,5000.0,3000.0,Automatic Transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2023,10844491.0
HYUNDAI,GRANDEUR,34000.0,2999.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,4570358.0
FIAT,500C,4000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,0,0,0,1,0,2021,2331424.0
GENESIS,G80,67000.0,3342.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4496082.0
KIA,K9,68000.0,3778.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018,4859921.0
TOYOTA,PRIUS PHV,39000.0,1800.0,Automatic Transmission,Hybrid,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017,2436163.0
JEEP,WRANGLER,26000.0,1995.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021,6964437.0
BMW,7 SERIES,111000.0,1998.0,Automatic Transmission,Hybrid,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019,6627765.0
KIA,K9,29000.0,3778.0,Automatic Transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5138806.0
TOYOTA,AQUA,28000.0,1500.0,Automatic Transmission,Petrol,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2021,2699345.0
KIA,K9,43000.0,3778.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,5827540.0
DAIHATSU,MIRA ES L SAIII,1000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,0,0,0,0,0,0,0,0,2023,2534464.0
LAND,ROVER RANGE ROVER,3000.0,4300.0,Automatic Transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023,12155848.999999987
BMW,X4,9000.0,2000.0,Automatic Transmission,Diesel,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2020,7366277.0
SUZUKI,ALTO LAPIN X,1000.0,900.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023,2226685.0
FIAT,500,5000.0,1200.0,Automatic Transmission,Petrol,RHD,Other,4 Seats,3 Doors,hatchback,1,1,0,1,0,0,1,0,2022,2650195.0
PORSCHE,MACAN,11000.0,3600.0,Automatic Transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2015,7413386.0
AUDI,A6,69000.0,1984.0,Automatic Transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020,5116194.0
TOYOTA,86,45000.0,2000.0,Manual Transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,1,2019,4883891.0
TOYOTA,FORTUNER,11000.0,900.0,Automatic Transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2020,5815134.0
TOYOTA,RAIZE G,22000.0,990.0,Automatic Transmission,Petrol,RHD,2WD,7 Seats,5 Doors,suv,1,1,1,1,1,0,1,1,2020,1819192.0
LAND,ROVER DEFENDER 110S,17000.0,3000.0,Automatic Transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021,9146997.0
HYUNDAI,GRANDEUR,9000.0,2497.0,Automatic Transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022,4399823.0
GENESIS,G70,8000.0,3470.0,Automatic Transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020,7531943.0
MERCEDES,E CLASS,67000.0,1950.0,Automatic Transmission,Diesel,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2019,4883891.0
